Date,Year,Quarter,Quarter_Label,Month,Month_Name,Year_Month,Week_of_Year,Day_of_Week,Day_Name,Is_Weekend,Data_Type,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Trend
2015-09-15,2015,3,Q3 2015,9,September,2015-09,38,1,Tuesday,0,Historical,2535.85,2852.3412944808492,-784.4117878422481,6773.470742681282,1533.9285059637482
2015-09-16,2015,3,Q3 2015,9,September,2015-09,38,2,Wednesday,0,Historical,31.12,2351.8198525417106,-1585.0422118052434,6508.914243107867,1534.650177720993
2015-09-17,2015,3,Q3 2015,9,September,2015-09,38,3,Thursday,0,Historical,11525.006,3421.468874435155,-638.0913427041239,7449.677811741701,1535.371849478238
2015-09-18,2015,3,Q3 2015,9,September,2015-09,38,4,Friday,0,Historical,3924.32,3600.066975786666,-269.2507790218985,7521.824123475283,1536.093521235483
2015-09-19,2015,3,Q3 2015,9,September,2015-09,38,5,Saturday,1,Historical,500.38,3254.8779859837537,-799.537238482962,7182.42438162054,1536.8151929927278
2015-09-20,2015,3,Q3 2015,9,September,2015-09,38,6,Sunday,1,Historical,1836.052,3459.1973725446674,-614.3565580688285,7175.610970359662,1537.5368647499727
2015-09-21,2015,3,Q3 2015,9,September,2015-09,39,0,Monday,0,Historical,6982.058,3383.2216329669745,-367.16399475770464,7479.416390636912,1538.2585365072173
2015-09-22,2015,3,Q3 2015,9,September,2015-09,39,1,Tuesday,0,Historical,1783.504,2779.71019221938,-1483.413292988619,6473.376556588028,1538.980282480867
2015-09-24,2015,3,Q3 2015,9,September,2015-09,39,3,Thursday,0,Historical,4220.594,2599.028446205992,-1456.8634912102327,6764.987842468581,1540.4237744281656
2015-09-25,2015,3,Q3 2015,9,September,2015-09,39,4,Friday,0,Historical,3033.757,2764.1400526472744,-1543.2751099538762,6768.027279125909,1541.145520401815
2015-09-26,2015,3,Q3 2015,9,September,2015-09,39,5,Saturday,1,Historical,3722.273,2310.9802928870595,-1626.4861758459585,6264.176348219315,1541.8672663754644
2015-09-27,2015,3,Q3 2015,9,September,2015-09,39,6,Sunday,1,Historical,2382.958,2234.8761314331655,-1845.3707493097904,6133.572860439772,1542.589012349114
2015-09-28,2015,3,Q3 2015,9,September,2015-09,40,0,Monday,0,Historical,1058.364,1973.038057881104,-2130.53343158627,5989.545481047109,1543.3107583227631
2015-10-01,2015,4,Q4 2015,10,October,2015-10,40,3,Thursday,0,Historical,1158.414,2229.3965103280693,-1871.140760869973,6227.4094666933215,1545.4759962437115
2015-10-02,2015,4,Q4 2015,10,October,2015-10,40,4,Friday,0,Historical,1269.266,2437.744319013518,-1858.5418896768913,6330.7531993848415,1546.1977422173609
2015-10-03,2015,4,Q4 2015,10,October,2015-10,40,5,Saturday,1,Historical,275.218,1870.298678965043,-1911.6690436222339,5881.695885764217,1546.9194881910105
2015-10-04,2015,4,Q4 2015,10,October,2015-10,40,6,Sunday,1,Historical,505.58,1836.2151330497973,-2006.4648931886836,5808.843706473748,1547.6412341646599
2015-10-05,2015,4,Q4 2015,10,October,2015-10,41,0,Monday,0,Historical,851.092,1779.3990756224362,-2189.4296205127775,5793.113487181973,1548.3629801383092
2015-10-08,2015,4,Q4 2015,10,October,2015-10,41,3,Thursday,0,Historical,222.12,1276.8235418392082,-2609.0138272099666,5322.877178499821,1550.5282180592576
2015-10-09,2015,4,Q4 2015,10,October,2015-10,41,4,Friday,0,Historical,2133.5350000000003,1246.0701788075896,-2829.363506752057,5282.883452085926,1551.249964032907
2015-10-10,2015,4,Q4 2015,10,October,2015-10,41,5,Saturday,1,Historical,2248.194,858.8225975436055,-2927.836332124455,4953.786982690247,1551.9717100065563
2015-10-11,2015,4,Q4 2015,10,October,2015-10,41,6,Sunday,1,Historical,1011.8955,1191.8449682829937,-2837.951840471529,5283.5940293387885,1552.6934559802055
2015-10-12,2015,4,Q4 2015,10,October,2015-10,42,0,Monday,0,Historical,2390.758,1372.262723035879,-2742.619521416331,5308.795884712118,1553.415201953855
2015-10-13,2015,4,Q4 2015,10,October,2015-10,42,1,Tuesday,0,Historical,371.65999999999997,1087.9851596829726,-2739.972251101996,4921.5448920182835,1554.1369479275045
2015-10-15,2015,4,Q4 2015,10,October,2015-10,42,3,Thursday,0,Historical,3219.554,1358.2486631230693,-2401.359713782938,5174.576984255784,1555.5804398748032
2015-10-16,2015,4,Q4 2015,10,October,2015-10,42,4,Friday,0,Historical,824.97,1576.3938793466486,-2540.3597985036517,5405.384066775535,1556.3021858484526
2015-10-17,2015,4,Q4 2015,10,October,2015-10,42,5,Saturday,1,Historical,77.88,1200.8793656405671,-2927.219932936675,5411.524887209314,1557.0239318221022
2015-10-18,2015,4,Q4 2015,10,October,2015-10,42,6,Sunday,1,Historical,378.494,1352.5262111357952,-2440.6553470432345,5734.543180459859,1557.7456777957518
2015-10-19,2015,4,Q4 2015,10,October,2015-10,43,0,Monday,0,Historical,2135.09,1380.6749875941548,-2695.6030143116013,5245.122555481926,1558.467423769401
2015-10-20,2015,4,Q4 2015,10,October,2015-10,43,1,Tuesday,0,Historical,720.086,1079.0015531649003,-2834.6497076844953,4874.3706390570815,1559.1891697430503
2015-10-22,2015,4,Q4 2015,10,October,2015-10,43,3,Thursday,0,Historical,15.128,1252.6972116450868,-2725.9642215505814,5620.902118628436,1560.6326616903493
2015-10-23,2015,4,Q4 2015,10,October,2015-10,43,4,Friday,0,Historical,2262.296,1393.0919101421066,-2270.9930734955938,5136.061974091374,1561.3544076639987
2015-10-24,2015,4,Q4 2015,10,October,2015-10,43,5,Saturday,1,Historical,831.145,1169.6484108943466,-2626.7462015839324,5038.518011567685,1562.076153637648
2015-10-25,2015,4,Q4 2015,10,October,2015-10,43,6,Sunday,1,Historical,1425.412,1684.6840860225072,-2279.8607815906644,5974.150828609284,1562.7978996112975
2015-10-26,2015,4,Q4 2015,10,October,2015-10,44,0,Monday,0,Historical,1395.333,1976.3941372200688,-1876.7548844470525,5978.204748131152,1563.5196455849468
2015-10-28,2015,4,Q4 2015,10,October,2015-10,44,2,Wednesday,0,Historical,104.51,581.4083642725991,-3240.0448028119195,4618.708836345183,1564.9631375322458
2015-10-29,2015,4,Q4 2015,10,October,2015-10,44,3,Thursday,0,Historical,244.24,1472.27186912879,-2549.6375890418567,5430.717094622409,1565.6849273036146
2015-10-30,2015,4,Q4 2015,10,October,2015-10,44,4,Friday,0,Historical,2122.044,1956.407694254709,-1939.2582999905183,5775.571205995985,1566.4067170749831
2015-10-31,2015,4,Q4 2015,10,October,2015-10,44,5,Saturday,1,Historical,3211.009,2187.687214397557,-1505.5899734481018,6195.660250462239,1567.1285068463517
2015-11-01,2015,4,Q4 2015,11,November,2015-11,44,6,Sunday,1,Historical,3106.1059999999998,2885.8264582078605,-1107.025224429802,6702.675355191122,1567.85029661772
2015-11-02,2015,4,Q4 2015,11,November,2015-11,45,0,Monday,0,Historical,5528.551,3037.449823452872,-1049.5500776869185,6690.9537782756925,1568.5720863890886
2015-11-03,2015,4,Q4 2015,11,November,2015-11,45,1,Tuesday,0,Historical,2800.846,2491.1980862190694,-1346.313504633309,6495.289499743335,1569.2938761604573
2015-11-05,2015,4,Q4 2015,11,November,2015-11,45,3,Thursday,0,Historical,834.874,2453.230951765295,-1418.3336179277787,6384.850743479271,1570.7374557031942
2015-11-06,2015,4,Q4 2015,11,November,2015-11,45,4,Friday,0,Historical,11.481,2751.7024994509175,-1306.3404203321795,6602.2357931624365,1571.4592454745627
2015-11-07,2015,4,Q4 2015,11,November,2015-11,45,5,Saturday,1,Historical,3073.073,2548.5405072790154,-1523.1120072946755,6604.749827054037,1572.1810352459315
2015-11-08,2015,4,Q4 2015,11,November,2015-11,45,6,Sunday,1,Historical,12196.997,2920.4833697770046,-1089.6648732378821,6975.958499386137,1572.9028250173
2015-11-09,2015,4,Q4 2015,11,November,2015-11,46,0,Monday,0,Historical,4620.2919999999995,3143.1946627331868,-860.5107167873057,6921.314826794062,1573.6246147886689
2015-11-10,2015,4,Q4 2015,11,November,2015-11,46,1,Tuesday,0,Historical,3536.904,2933.2227814138087,-1041.0345660364494,6858.735766942905,1574.3464045600372
2015-11-11,2015,4,Q4 2015,11,November,2015-11,46,2,Wednesday,0,Historical,542.178,2131.1695088193624,-1388.7301645211958,6066.90445800503,1575.0681943314057
2015-11-12,2015,4,Q4 2015,11,November,2015-11,46,3,Thursday,0,Historical,1127.992,2925.6577998535986,-978.9773082078675,7148.727752701386,1575.7899841027743
2015-11-13,2015,4,Q4 2015,11,November,2015-11,46,4,Friday,0,Historical,3591.0771999999997,2863.640590444073,-1225.5613246685894,6768.163012829302,1576.511773874143
2015-11-14,2015,4,Q4 2015,11,November,2015-11,46,5,Saturday,1,Historical,2512.71,2397.631723137428,-1554.7487704827197,6283.041880790284,1577.2335636455116
2015-11-15,2015,4,Q4 2015,11,November,2015-11,46,6,Sunday,1,Historical,702.17,2681.1186868731957,-1139.522718545203,6635.925074447737,1577.9553534168801
2015-11-16,2015,4,Q4 2015,11,November,2015-11,47,0,Monday,0,Historical,4072.334,2851.2622049382408,-1037.5800131332066,7069.667728826299,1578.6771431882485
2015-11-17,2015,4,Q4 2015,11,November,2015-11,47,1,Tuesday,0,Historical,3885.986,2564.697618656438,-1427.7329584785296,6272.17110993672,1579.398932959617
2015-11-19,2015,4,Q4 2015,11,November,2015-11,47,3,Thursday,0,Historical,1040.784,2847.810993828749,-1213.1760104083805,6834.487825508252,1580.8425125023543
2015-11-20,2015,4,Q4 2015,11,November,2015-11,47,4,Friday,0,Historical,2861.15,3114.066889735369,-958.1234619773574,7101.127677386441,1581.564302273723
2015-11-21,2015,4,Q4 2015,11,November,2015-11,47,5,Saturday,1,Historical,3613.5748,2779.3101501000524,-1389.8635509823052,6628.744359147607,1582.2860920450914
2015-11-22,2015,4,Q4 2015,11,November,2015-11,47,6,Sunday,1,Historical,614.499,2937.1153132410986,-998.4373773115045,6978.311788796362,1583.00788181646
2015-11-23,2015,4,Q4 2015,11,November,2015-11,48,0,Monday,0,Historical,3450.1879999999996,2942.2293932322805,-996.3863970565077,7114.422900597167,1583.7296715878285
2015-11-24,2015,4,Q4 2015,11,November,2015-11,48,1,Tuesday,0,Historical,1218.7640000000001,2651.1533430382383,-1502.6785942498277,6362.700097851817,1584.4514613591973
2015-11-25,2015,4,Q4 2015,11,November,2015-11,48,2,Wednesday,0,Historical,13.12,683.6433494758669,-3492.0462916870893,4511.087179062206,1585.1732511305656
2015-11-26,2015,4,Q4 2015,11,November,2015-11,48,3,Thursday,0,Historical,1484.0819999999999,2771.2542646338584,-1126.094916923032,6955.605279654042,1585.8950409019342
2015-11-27,2015,4,Q4 2015,11,November,2015-11,48,4,Friday,0,Historical,3109.7835,4129.194593089045,538.1453485482575,8062.25503729581,1586.6168306733027
2015-11-28,2015,4,Q4 2015,11,November,2015-11,48,5,Saturday,1,Historical,1864.482,2837.9393208883125,-981.4335441030082,7011.556171100442,1587.3386204446715
2015-11-29,2015,4,Q4 2015,11,November,2015-11,48,6,Sunday,1,Historical,2760.168,1757.7510550219831,-2158.6506504827603,6104.99929263984,1588.06041021604
2015-11-30,2015,4,Q4 2015,11,November,2015-11,49,0,Monday,0,Historical,1798.3970000000002,3490.387001805257,-442.6614904765326,7514.903830135095,1588.7823717575438
2015-12-01,2015,4,Q4 2015,12,December,2015-12,49,1,Tuesday,0,Historical,7130.594,3240.1795634078776,-1014.7644431093103,7355.734747810065,1589.5043332990476
2015-12-03,2015,4,Q4 2015,12,December,2015-12,49,3,Thursday,0,Historical,1972.645,2734.894601922315,-1044.0161667715176,6755.908497749273,1590.948256382055
2015-12-04,2015,4,Q4 2015,12,December,2015-12,49,4,Friday,0,Historical,5185.814,2545.3991808235846,-1297.4961418920245,6568.485498428089,1591.670217923559
2015-12-05,2015,4,Q4 2015,12,December,2015-12,49,5,Saturday,1,Historical,897.322,2097.560818015559,-1746.957953936676,6166.829088304797,1592.3921794650628
2015-12-06,2015,4,Q4 2015,12,December,2015-12,49,6,Sunday,1,Historical,6061.502,2502.5408042360464,-1464.3887173970052,6297.365889060256,1593.1141410065668
2015-12-07,2015,4,Q4 2015,12,December,2015-12,50,0,Monday,0,Historical,1338.298,2769.1252947840367,-1165.3200271391208,6497.346136158009,1593.8361025480706
2015-12-08,2015,4,Q4 2015,12,December,2015-12,50,1,Tuesday,0,Historical,2672.728,2484.3254065754572,-1368.769140580845,6520.54829828193,1594.5580640895741
2015-12-09,2015,4,Q4 2015,12,December,2015-12,50,2,Wednesday,0,Historical,34.02,1628.603537875346,-2296.9830430476873,5466.863815893586,1595.280025631078
2015-12-10,2015,4,Q4 2015,12,December,2015-12,50,3,Thursday,0,Historical,3080.38,2564.738965367462,-1501.5931419872159,6671.499521945868,1596.0019871725817
2015-12-11,2015,4,Q4 2015,12,December,2015-12,50,4,Friday,0,Historical,1590.894,2718.7729706382675,-1190.9651299896257,6376.091502655988,1596.7239487140855
2015-12-12,2015,4,Q4 2015,12,December,2015-12,50,5,Saturday,1,Historical,1448.854,2350.6601593384335,-1434.3643847085748,6373.023244112939,1597.4459102555893
2015-12-13,2015,4,Q4 2015,12,December,2015-12,50,6,Sunday,1,Historical,1023.386,2610.723947269375,-1167.495756285941,6744.4016779579915,1598.1678717970933
2015-12-14,2015,4,Q4 2015,12,December,2015-12,51,0,Monday,0,Historical,858.304,2810.6945911540543,-919.4461847583448,6723.08353694403,1598.889833338597
2015-12-15,2015,4,Q4 2015,12,December,2015-12,51,1,Tuesday,0,Historical,5494.796,2714.7347178060786,-1400.0003904689115,6461.256581949365,1599.611794880101
2015-12-16,2015,4,Q4 2015,12,December,2015-12,51,2,Wednesday,0,Historical,4.98,2160.953792802699,-1800.4043901471302,6128.810325979194,1600.3337564216047
2015-12-17,2015,4,Q4 2015,12,December,2015-12,51,3,Thursday,0,Historical,1918.492,3282.340025119082,-796.8295128984724,7421.605573632701,1601.0557179631085
2015-12-18,2015,4,Q4 2015,12,December,2015-12,51,4,Friday,0,Historical,935.288,3460.3021881638488,-667.3129202579937,7122.861946477631,1601.7776795046123
2015-12-19,2015,4,Q4 2015,12,December,2015-12,51,5,Saturday,1,Historical,6120.656,3084.078118257261,-656.0267953247887,6833.679588226992,1602.499641046116
2015-12-20,2015,4,Q4 2015,12,December,2015-12,51,6,Sunday,1,Historical,1107.464,3328.3055220571505,-932.8682383059956,7158.027758848337,1603.2216025876196
2015-12-21,2015,4,Q4 2015,12,December,2015-12,52,0,Monday,0,Historical,3257.7599999999998,2375.7538193192495,-1461.5454289113604,6368.706763288318,1603.9435641291238
2015-12-22,2015,4,Q4 2015,12,December,2015-12,52,1,Tuesday,0,Historical,473.313,1177.4345398215726,-2849.069192444041,5206.047809177161,1604.6655256706276
2015-12-23,2015,4,Q4 2015,12,December,2015-12,52,2,Wednesday,0,Historical,194.32,1990.5221733658016,-2108.812783328459,6079.5179424693515,1605.3874872121314
2015-12-24,2015,4,Q4 2015,12,December,2015-12,52,3,Thursday,0,Historical,7484.566000000001,4317.763277485695,375.5711462659617,8392.41917958579,1606.1094487536352
2015-12-25,2015,4,Q4 2015,12,December,2015-12,52,4,Friday,0,Historical,4204.968,5856.150828704645,1808.0295534495444,9688.78200316385,1606.831410295139
2015-12-26,2015,4,Q4 2015,12,December,2015-12,52,5,Saturday,1,Historical,561.486,2928.369768794622,-989.2071023628804,7228.541894446443,1607.5533718366426
2015-12-27,2015,4,Q4 2015,12,December,2015-12,52,6,Sunday,1,Historical,5148.4472,2317.0020464762415,-1349.7664628585583,6380.512790259551,1608.2753333781463
2015-12-28,2015,4,Q4 2015,12,December,2015-12,53,0,Monday,0,Historical,79.2,1175.5016239476433,-2687.432668425854,5076.953367446271,1608.9972949196501
2015-12-29,2015,4,Q4 2015,12,December,2015-12,53,1,Tuesday,0,Historical,6.36,1112.5999816254139,-2630.662991256024,5042.641250922111,1609.7192564611544
2015-12-30,2015,4,Q4 2015,12,December,2015-12,53,2,Wednesday,0,Historical,3251.34,1012.0404282301432,-2976.9237346807977,5217.632127431422,1610.441218002658
2015-12-31,2015,4,Q4 2015,12,December,2015-12,53,3,Thursday,0,Historical,1381.344,2393.6846687171837,-1716.5822245114814,6134.840474185368,1611.1632988085555
2016-01-02,2016,1,Q1 2016,1,January,2016-01,53,5,Saturday,1,Historical,405.91999999999996,1257.3693605788778,-2663.227539991213,5180.806263980853,1612.6074604203507
2016-01-03,2016,1,Q1 2016,1,January,2016-01,53,6,Sunday,1,Historical,2095.83,1737.0305366744826,-2238.9353902957564,5541.4980608434935,1613.3295412262482
2016-01-04,2016,1,Q1 2016,1,January,2016-01,1,0,Monday,0,Historical,1069.22,1471.9754332437149,-2409.0091464192324,5203.792434073526,1614.051622032146
2016-01-05,2016,1,Q1 2016,1,January,2016-01,1,1,Tuesday,0,Historical,255.904,987.724891901325,-3291.53394038366,4848.8139814793085,1614.7737028380434
2016-01-07,2016,1,Q1 2016,1,January,2016-01,1,3,Thursday,0,Historical,83.576,837.050399736139,-3296.95168010611,4586.15759018568,1616.2178644498388
2016-01-08,2016,1,Q1 2016,1,January,2016-01,1,4,Friday,0,Historical,1859.1580000000001,792.4451282742823,-2804.292186811803,4540.715825011603,1616.9399452557363
2016-01-09,2016,1,Q1 2016,1,January,2016-01,1,5,Saturday,1,Historical,743.0459999999999,367.2913822280557,-3709.459999996847,4534.424212480329,1617.662026061634
2016-01-10,2016,1,Q1 2016,1,January,2016-01,1,6,Sunday,1,Historical,174.75,746.1374041291386,-3282.3234204154555,4716.974094707759,1618.3841068675315
2016-01-11,2016,1,Q1 2016,1,January,2016-01,2,0,Monday,0,Historical,149.444,1023.1052634553417,-3026.1121677336323,4923.11788134591,1619.106187673429
2016-01-14,2016,1,Q1 2016,1,January,2016-01,2,3,Thursday,0,Historical,405.344,1068.366330427401,-2813.664885605858,5119.626532863379,1621.272430091122
2016-01-15,2016,1,Q1 2016,1,January,2016-01,2,4,Friday,0,Historical,701.923,1298.8530650682728,-2870.1438853934283,5112.247971949581,1621.9945108970198
2016-01-16,2016,1,Q1 2016,1,January,2016-01,2,5,Saturday,1,Historical,102.21799999999999,946.7129584688444,-3042.8970152740517,4660.130685864808,1622.7165917029172
2016-01-17,2016,1,Q1 2016,1,January,2016-01,2,6,Sunday,1,Historical,1040.55,1126.9257322819176,-2931.6873674175968,4991.5625341756995,1623.4386725088148
2016-01-21,2016,1,Q1 2016,1,January,2016-01,3,3,Thursday,0,Historical,1167.056,1138.8094092307422,-2639.1645737506915,5131.163139917204,1626.3269957324053
2016-01-22,2016,1,Q1 2016,1,January,2016-01,3,4,Friday,0,Historical,917.63,1309.1941382692921,-2491.7364978007927,5429.4064389654295,1627.0490765383029
2016-01-23,2016,1,Q1 2016,1,January,2016-01,3,5,Saturday,1,Historical,1732.3,999.0731607668313,-3231.3496346726174,4727.739762912313,1627.7711573442007
2016-01-24,2016,1,Q1 2016,1,January,2016-01,3,6,Sunday,1,Historical,31.36,1437.6305644351005,-2615.6592937463674,5630.292265796744,1628.493238150098
2016-01-25,2016,1,Q1 2016,1,January,2016-01,4,0,Monday,0,Historical,858.712,1717.805592759581,-2207.1986692671708,5721.41634171499,1629.2153189559956
2016-01-28,2016,1,Q1 2016,1,January,2016-01,4,3,Thursday,0,Historical,39.68,913.025131325736,-2945.1506668336624,4690.557757352846,1631.3815613736886
2016-01-30,2016,1,Q1 2016,1,January,2016-01,4,5,Saturday,1,Historical,3107.316,1219.3471065190454,-2514.731004914037,4969.0656953326015,1632.825722985484
2016-01-31,2016,1,Q1 2016,1,January,2016-01,4,6,Sunday,1,Historical,1601.5539999999999,1996.8136035652994,-1971.15327581298,5721.1266003794235,1633.5478037913815
2016-02-01,2016,1,Q1 2016,2,February,2016-02,5,0,Monday,0,Historical,161.97,2264.738323186829,-1458.4168921177722,6358.711494392114,1634.2698845972789
2016-02-02,2016,1,Q1 2016,2,February,2016-02,5,1,Tuesday,0,Historical,8996.784,1668.4367034309387,-2628.540448165131,5761.068318943843,1634.9919654031767
2016-02-03,2016,1,Q1 2016,2,February,2016-02,5,2,Wednesday,0,Historical,866.4,414.2110578272416,-3572.6765151956147,4496.362683583419,1635.7140462090742
2016-02-04,2016,1,Q1 2016,2,February,2016-02,5,3,Thursday,0,Historical,197.868,1123.0028910713452,-3082.8989524524986,5055.723839845199,1636.4361270149718
2016-02-05,2016,1,Q1 2016,2,February,2016-02,5,4,Friday,0,Historical,2994.476,1204.5040889076329,-2590.915391826375,5130.63224695613,1637.1582078208696
2016-02-06,2016,1,Q1 2016,2,February,2016-02,5,5,Saturday,1,Historical,132.224,839.4687735138784,-3107.379687221015,4724.803508881079,1637.880288626767
2016-02-07,2016,1,Q1 2016,2,February,2016-02,5,6,Sunday,1,Historical,762.142,1086.3664148814244,-2918.643744314716,4907.403380216678,1638.6023694326648
2016-02-08,2016,1,Q1 2016,2,February,2016-02,6,0,Monday,0,Historical,1369.476,1168.803356779877,-2936.1482807072075,5343.959087957843,1639.3244825242043
2016-02-09,2016,1,Q1 2016,2,February,2016-02,6,1,Tuesday,0,Historical,121.83,842.5933913771319,-3296.835028439235,4909.230339032409,1640.0465956157439
2016-02-11,2016,1,Q1 2016,2,February,2016-02,6,3,Thursday,0,Historical,69.93,801.3761834438809,-3043.1726069708616,4258.200533791665,1641.4908217988232
2016-02-12,2016,1,Q1 2016,2,February,2016-02,6,4,Friday,0,Historical,1366.04,677.0403728992411,-3184.5894014432047,4446.159842952866,1642.2129348903627
2016-02-13,2016,1,Q1 2016,2,February,2016-02,6,5,Saturday,1,Historical,146.82,62.764181477144625,-4179.8420173937375,3702.6347652973514,1642.9350479819022
2016-02-14,2016,1,Q1 2016,2,February,2016-02,6,6,Sunday,1,Historical,837.921,229.4364389196124,-3858.366861726796,4373.914908072464,1643.6571610734418
2016-02-15,2016,1,Q1 2016,2,February,2016-02,7,0,Monday,0,Historical,407.072,337.10551230648457,-3604.370036207797,4352.173138288461,1644.3792741649816
2016-02-16,2016,1,Q1 2016,2,February,2016-02,7,1,Tuesday,0,Historical,1135.638,11.843948689402255,-3827.678906249206,4318.289927260451,1645.101387256521
2016-02-19,2016,1,Q1 2016,2,February,2016-02,7,4,Friday,0,Historical,392.65999999999997,628.8181798097266,-3284.035835117592,4720.403737710309,1647.26772653114
2016-02-20,2016,1,Q1 2016,2,February,2016-02,7,5,Saturday,1,Historical,16.496,446.16486058008985,-3538.057542863391,4106.468702971876,1647.9898396226795
2016-02-21,2016,1,Q1 2016,2,February,2016-02,7,6,Sunday,1,Historical,1524.126,777.4361645091963,-2939.574302013662,4760.114214207799,1648.711952714219
2016-02-22,2016,1,Q1 2016,2,February,2016-02,8,0,Monday,0,Historical,983.17,860.6885044462919,-2921.3966917221765,5038.541532758685,1649.4340658057583
2016-02-23,2016,1,Q1 2016,2,February,2016-02,8,1,Tuesday,0,Historical,57.576,572.0808472041625,-3319.6440133952515,4417.429039839785,1650.1561788972979
2016-02-25,2016,1,Q1 2016,2,February,2016-02,8,3,Thursday,0,Historical,46.72,1022.0201107171637,-2961.063677369022,4968.705909995829,1651.6004050803774
2016-02-27,2016,1,Q1 2016,2,February,2016-02,8,5,Saturday,1,Historical,243.892,543.2045292303652,-3366.8660433588466,4758.776257956438,1653.0446312634563
2016-02-28,2016,1,Q1 2016,2,February,2016-02,8,6,Sunday,1,Historical,36.48,795.2815103776151,-3085.5607516629575,4883.930256767933,1653.766744354996
2016-02-29,2016,1,Q1 2016,2,February,2016-02,9,0,Monday,0,Historical,111.104,1238.395250975479,-2431.3042561114844,5527.215072058201,1654.4888574465356
2016-03-01,2016,1,Q1 2016,3,March,2016-03,9,1,Tuesday,0,Historical,6285.8060000000005,1423.9095423384492,-2199.912497796601,5544.847294891131,1655.2109705380751
2016-03-03,2016,1,Q1 2016,3,March,2016-03,9,3,Thursday,0,Historical,7264.422,1856.7610561454158,-2091.2419789774576,5938.065218190922,1656.6551967211542
2016-03-04,2016,1,Q1 2016,3,March,2016-03,9,4,Friday,0,Historical,315.45,1742.2448860463362,-2292.904864416366,5795.194246715144,1657.3773098126937
2016-03-05,2016,1,Q1 2016,3,March,2016-03,9,5,Saturday,1,Historical,162.344,1213.3345093389403,-2690.9995166946037,5186.109906712784,1658.0994229042335
2016-03-06,2016,1,Q1 2016,3,March,2016-03,9,6,Sunday,1,Historical,811.303,1579.265816824718,-2533.471729227475,5394.670518770024,1658.821535995773
2016-03-07,2016,1,Q1 2016,3,March,2016-03,10,0,Monday,0,Historical,21.072,1886.6410952090498,-1955.749145659857,5796.598672331898,1659.5436490873126
2016-03-08,2016,1,Q1 2016,3,March,2016-03,10,1,Tuesday,0,Historical,2190.81,1658.5875473696776,-2360.8659104131657,5678.250762895175,1660.2657621788521
2016-03-09,2016,1,Q1 2016,3,March,2016-03,10,2,Wednesday,0,Historical,635.6,807.4173938696046,-3281.273888963484,4650.319311105,1660.987875270392
2016-03-10,2016,1,Q1 2016,3,March,2016-03,10,3,Thursday,0,Historical,7879.734,1804.2263343651491,-2534.766985524244,5884.786179213401,1661.7099883619312
2016-03-11,2016,1,Q1 2016,3,March,2016-03,10,4,Friday,0,Historical,896.0219999999999,2023.29712445954,-1921.4307081147765,6069.1285451309805,1662.432101453471
2016-03-12,2016,1,Q1 2016,3,March,2016-03,10,5,Saturday,1,Historical,1694.6419999999998,1732.7629448542918,-2109.550148308962,5519.431713732508,1663.1542145450105
2016-03-13,2016,1,Q1 2016,3,March,2016-03,10,6,Sunday,1,Historical,8866.882,2058.243769800069,-1917.8784763392453,6095.98728337085,1663.87632763655
2016-03-14,2016,1,Q1 2016,3,March,2016-03,11,0,Monday,0,Historical,669.3679999999999,2235.8042326194204,-1865.9710713752463,6241.193933809436,1664.5984407280898
2016-03-15,2016,1,Q1 2016,3,March,2016-03,11,1,Tuesday,0,Historical,2356.808,2063.9839710944084,-1897.9798572669122,5919.961297525254,1665.3205548647345
2016-03-17,2016,1,Q1 2016,3,March,2016-03,11,3,Thursday,0,Historical,2360.3340000000003,2645.6836861278284,-1172.3180584893325,6772.575782415168,1666.7647831380236
2016-03-18,2016,1,Q1 2016,3,March,2016-03,11,4,Friday,0,Historical,1061.682,2860.249960484403,-1199.5741480675804,7102.745479953568,1667.4868972746683
2016-03-19,2016,1,Q1 2016,3,March,2016-03,11,5,Saturday,1,Historical,138.68,2475.670816372336,-1466.896381247414,6582.612429337884,1668.2090114113132
2016-03-20,2016,1,Q1 2016,3,March,2016-03,11,6,Sunday,1,Historical,928.311,2760.6940000818845,-931.0679394647685,6484.652434363537,1668.9311255479577
2016-03-21,2016,1,Q1 2016,3,March,2016-03,12,0,Monday,0,Historical,645.7059999999999,2874.0969172401356,-1157.0374980023494,6958.8303212009605,1669.6532396846026
2016-03-22,2016,1,Q1 2016,3,March,2016-03,12,1,Tuesday,0,Historical,226.46800000000002,2428.0098537147283,-1532.0758942322598,6495.828283829608,1670.3753538212472
2016-03-24,2016,1,Q1 2016,3,March,2016-03,12,3,Thursday,0,Historical,745.774,2156.930039618507,-1781.7787224219696,6140.642359086724,1671.8195820945364
2016-03-25,2016,1,Q1 2016,3,March,2016-03,12,4,Friday,0,Historical,1346.97,2265.577301178084,-1731.2177760963073,6305.096330114506,1672.5416962311813
2016-03-26,2016,1,Q1 2016,3,March,2016-03,12,5,Saturday,1,Historical,682.246,1905.1932414714088,-2192.4983548573373,6038.008350347767,1673.263810367826
2016-03-27,2016,1,Q1 2016,3,March,2016-03,12,6,Sunday,1,Historical,92.69999999999999,2026.9308551196548,-2216.481417776008,5964.9161590441345,1673.9859245044706
2016-03-28,2016,1,Q1 2016,3,March,2016-03,13,0,Monday,0,Historical,125.30000000000001,1738.656415798577,-2391.26913113407,5744.250890752853,1674.708038641115
